,sign_holm_bonferroni,sign_sidak,sign_bonferroni,sign_lsu,sign_uncorr_0.01,sign_uncorr_0.05,sign_eff_0.05,sign_eff_0.1,sign_eff_0.15,chan_pair,band
291,0.0,0.0,0.0,0.075,0.075,0.1,0.075,0.075,0.05,T5/Pz,theta
292,0.175,0.175,0.175,1.0,0.975,1.0,1.0,0.975,0.9,Fp1/F4,theta
293,0.025,0.025,0.025,0.725,0.725,0.95,0.775,0.7,0.575,Fp2/C3,theta
294,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fz/T6,theta
295,0.0,0.0,0.0,0.025,0.025,0.1,0.05,0.025,0.0,T4/P3,theta
296,0.0,0.0,0.0,0.125,0.05,0.35,0.225,0.05,0.025,F4/C4,theta
297,0.0,0.0,0.0,0.275,0.2,0.575,0.4,0.2,0.175,C3/T4,theta
298,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.025,0.025,Cz/Pz,theta
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O2,theta
300,0.0,0.0,0.0,0.225,0.15,0.425,0.275,0.15,0.05,Fp2/P3,theta
301,0.3,0.275,0.25,1.0,1.0,1.0,1.0,1.0,0.975,Fp1/Fz,theta
302,0.025,0.025,0.025,0.2,0.175,0.375,0.225,0.15,0.1,C3/O2,theta
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/Pz,theta
304,0.025,0.025,0.025,0.575,0.525,0.75,0.675,0.475,0.375,F3/T3,theta
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O2,theta
306,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,F3/O1,theta
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/T5,theta
308,0.0,0.0,0.0,0.075,0.025,0.15,0.125,0.075,0.025,T5/O1,theta
309,0.0,0.0,0.0,0.25,0.175,0.425,0.35,0.225,0.075,F3/Pz,theta
310,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,F3/T6,theta
311,0.0,0.0,0.0,0.625,0.525,0.775,0.725,0.425,0.25,F3/Cz,theta
312,0.0,0.0,0.0,0.125,0.125,0.275,0.25,0.125,0.05,Fp1/P4,theta
313,0.0,0.0,0.0,0.1,0.05,0.375,0.075,0.05,0.0,T3/C4,theta
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O1,theta
315,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.025,0.0,C3/Pz,theta
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/P4,theta
317,0.025,0.025,0.025,0.8,0.75,0.975,0.85,0.675,0.575,Fp2/F4,theta
318,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,C3/P3,theta
319,0.0,0.0,0.0,0.1,0.05,0.25,0.1,0.05,0.025,C3/T6,theta
320,0.0,0.0,0.0,0.05,0.05,0.2,0.1,0.025,0.0,Fp2/F7,theta
321,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,Fz/O1,theta
322,0.0,0.0,0.0,0.275,0.225,0.425,0.3,0.2,0.15,F4/Cz,theta
323,0.0,0.0,0.0,0.075,0.025,0.15,0.125,0.05,0.0,T3/O1,theta
324,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F4/P3,theta
325,0.0,0.0,0.0,0.4,0.325,0.6,0.475,0.375,0.175,Cz/T4,theta
326,0.0,0.0,0.0,0.275,0.2,0.425,0.25,0.15,0.05,T6/O1,theta
327,0.0,0.0,0.0,0.05,0.05,0.275,0.1,0.05,0.0,Fz/Pz,theta
328,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.025,0.025,F7/T5,theta
329,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,F8/O1,theta
330,0.0,0.0,0.0,0.175,0.125,0.275,0.2,0.125,0.075,T4/Pz,theta
331,0.025,0.025,0.025,0.45,0.45,0.725,0.575,0.375,0.275,Fz/T3,theta
332,0.0,0.0,0.0,0.7,0.625,0.9,0.775,0.625,0.475,Fp1/Cz,theta
333,0.0,0.0,0.0,0.15,0.075,0.35,0.175,0.075,0.05,T5/P4,theta
334,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.05,0.0,C3/T5,theta
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/O1,theta
336,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/T5,theta
337,0.0,0.0,0.0,0.3,0.225,0.4,0.325,0.225,0.15,Fp2/P4,theta
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O2,theta
339,0.0,0.0,0.0,0.05,0.05,0.075,0.05,0.05,0.0,Cz/T5,theta
340,0.025,0.025,0.025,0.85,0.775,0.975,0.95,0.8,0.525,Fp2/C4,theta
341,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,0.0,F8/C4,theta
342,0.425,0.425,0.425,1.0,0.975,1.0,1.0,0.95,0.875,F3/F4,alpha1
343,0.0,0.0,0.0,0.05,0.025,0.175,0.1,0.025,0.0,C3/P4,alpha1
344,0.15,0.15,0.15,0.925,0.875,0.95,0.925,0.825,0.7,F7/F4,alpha1
345,0.075,0.075,0.075,0.65,0.525,0.875,0.8,0.55,0.375,F3/C3,alpha1
346,0.125,0.125,0.125,0.9,0.85,0.975,0.95,0.85,0.775,Fp1/T3,alpha1
347,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,F3/P3,alpha1
348,0.0,0.0,0.0,0.2,0.125,0.45,0.3,0.15,0.075,Cz/P4,alpha1
349,0.025,0.025,0.025,0.675,0.6,0.85,0.775,0.55,0.375,F3/C4,alpha1
350,0.0,0.0,0.0,0.175,0.1,0.45,0.375,0.225,0.075,Cz/P3,alpha1
351,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1.0,0.875,C4/T6,alpha1
352,0.025,0.025,0.025,0.575,0.5,0.75,0.65,0.425,0.3,F8/C3,alpha1
353,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/F7,alpha1
354,0.075,0.075,0.075,0.6,0.575,0.75,0.6,0.5,0.325,T3/C3,alpha1
355,0.05,0.05,0.05,0.5,0.475,0.75,0.55,0.45,0.325,T5/T6,alpha1
356,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.025,0.025,T6/O2,alpha1
357,0.55,0.55,0.55,0.95,0.95,1.0,0.95,0.7,0.6,Fz/F4,alpha1
358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/F3,alpha1
359,0.0,0.0,0.0,0.45,0.3,0.6,0.525,0.275,0.175,F3/T4,alpha1
360,0.0,0.0,0.0,0.2,0.15,0.425,0.225,0.15,0.125,Cz/C4,alpha1
361,0.1,0.1,0.1,0.825,0.725,0.95,0.9,0.725,0.6,C4/O1,alpha1
362,0.05,0.025,0.0,0.65,0.625,0.85,0.725,0.425,0.375,Fp2/F8,alpha1
363,0.225,0.225,0.225,1.0,0.975,1.0,1.0,0.975,0.8,F7/Cz,alpha1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P4,alpha1
365,0.025,0.025,0.025,0.575,0.525,0.95,0.6,0.45,0.25,P4/O1,alpha1
366,0.0,0.0,0.0,0.425,0.3,0.775,0.575,0.275,0.15,Fp1/F8,alpha1
367,0.0,0.0,0.0,0.225,0.15,0.25,0.225,0.125,0.075,Fz/C4,alpha1
368,0.075,0.075,0.075,0.625,0.575,0.7,0.6,0.5,0.45,Fp1/Fp2,alpha1
369,0.0,0.0,0.0,0.225,0.175,0.45,0.325,0.175,0.0,C4/P3,alpha1
370,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.025,0.0,Fz/P4,alpha1
371,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,Fz/T5,alpha1
372,0.0,0.0,0.0,0.05,0.025,0.075,0.05,0.025,0.0,F4/O1,alpha1
373,0.0,0.0,0.0,0.65,0.5,0.875,0.725,0.5,0.275,P3/P4,alpha1
374,0.5,0.5,0.5,1.0,0.975,1.0,1.0,0.975,0.875,O1/O2,alpha1
375,0.0,0.0,0.0,0.075,0.0,0.175,0.125,0.0,0.0,Fp2/Pz,alpha1
376,0.45,0.45,0.45,1.0,1.0,1.0,1.0,0.975,0.85,Fp1/C3,alpha1
377,0.05,0.025,0.025,0.35,0.275,0.575,0.35,0.175,0.125,F4/T4,alpha1
378,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T3/T4,alpha1
379,0.35,0.35,0.35,0.925,0.85,0.975,0.95,0.8,0.7,Cz/O2,alpha1
380,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,F8/P4,alpha1
381,0.575,0.575,0.575,1.0,1.0,1.0,1.0,0.95,0.9,Fp2/Fz,alpha1
382,0.075,0.075,0.075,0.925,0.85,0.975,0.9,0.75,0.5,P3/T6,alpha1
383,0.0,0.0,0.0,0.65,0.6,0.875,0.775,0.6,0.375,Fp2/T4,alpha1
384,0.0,0.0,0.0,0.325,0.25,0.525,0.325,0.225,0.075,Fz/T4,alpha1
385,0.775,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.95,F7/Fz,alpha1
386,0.225,0.225,0.225,0.95,0.95,0.975,0.975,0.925,0.775,F7/C3,alpha1
387,0.0,0.0,0.0,0.05,0.025,0.225,0.075,0.025,0.0,Fz/P3,alpha1
388,0.0,0.0,0.0,0.525,0.45,0.65,0.55,0.375,0.125,F4/T3,alpha1
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P4,alpha1
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T6,alpha1
391,0.15,0.15,0.15,0.95,0.95,0.95,0.95,0.925,0.675,F3/F8,alpha1
392,0.0,0.0,0.0,0.15,0.1,0.4,0.15,0.05,0.0,F7/T6,alpha1
393,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T3/T6,alpha1
394,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.0,0.0,Fp2/O2,alpha1
395,0.0,0.0,0.0,0.125,0.075,0.375,0.25,0.075,0.025,F7/F8,alpha1
396,0.0,0.0,0.0,0.775,0.675,0.925,0.85,0.6,0.275,F4/C3,alpha1
397,0.0,0.0,0.0,0.25,0.125,0.475,0.275,0.125,0.075,F8/Pz,alpha1
398,0.075,0.075,0.075,0.925,0.9,0.975,0.975,0.9,0.75,C4/T4,alpha1
399,0.0,0.0,0.0,0.15,0.05,0.35,0.15,0.05,0.0,Fz/O2,alpha1
400,0.0,0.0,0.0,0.3,0.25,0.6,0.475,0.2,0.1,F8/T5,alpha1
401,0.0,0.0,0.0,0.025,0.025,0.175,0.05,0.025,0.025,F8/P3,alpha1
402,0.275,0.25,0.25,0.925,0.925,0.95,0.95,0.9,0.75,T5/O2,alpha1
403,0.0,0.0,0.0,0.175,0.125,0.175,0.175,0.1,0.0,Fp1/T4,alpha1
404,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.975,0.925,F3/Fz,alpha1
405,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,Fp1/Pz,alpha1
406,0.025,0.025,0.025,0.775,0.65,0.925,0.875,0.675,0.575,Fp1/C4,alpha1
407,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,T3/T5,alpha1
408,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,T5/P3,alpha1
409,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp1/O2,alpha1
410,0.0,0.0,0.0,0.35,0.2,0.625,0.375,0.15,0.075,C4/T5,alpha1
411,0.225,0.225,0.225,0.9,0.9,0.95,0.9,0.8,0.625,F4/F8,alpha1
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/P4,alpha1
413,0.0,0.0,0.0,0.275,0.25,0.525,0.3,0.225,0.15,Fz/Cz,alpha1
414,0.0,0.0,0.0,0.05,0.025,0.175,0.05,0.0,0.0,Fp1/P3,alpha1
415,0.0,0.0,0.0,0.05,0.025,0.1,0.05,0.05,0.0,F4/Pz,alpha1
416,0.0,0.0,0.0,0.15,0.075,0.25,0.15,0.1,0.025,C4/P4,alpha1
417,0.15,0.125,0.125,0.875,0.85,0.975,0.925,0.7,0.525,Fp2/Cz,alpha1
418,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,Fp1/T5,alpha1
419,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,P4/T6,alpha1
420,0.0,0.0,0.0,0.325,0.175,0.625,0.425,0.275,0.15,C3/Cz,alpha1
421,0.0,0.0,0.0,0.2,0.1,0.35,0.25,0.1,0.025,F7/P3,alpha1
422,0.05,0.05,0.05,0.7,0.65,0.925,0.725,0.65,0.475,F8/Cz,alpha1
423,0.175,0.15,0.15,0.9,0.85,0.95,0.9,0.8,0.575,Cz/O1,alpha1
424,0.0,0.0,0.0,0.375,0.225,0.6,0.45,0.25,0.1,T4/O1,alpha1
425,0.0,0.0,0.0,0.025,0.025,0.2,0.025,0.025,0.0,Pz/P4,alpha1
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T4,alpha1
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O2,alpha1
428,0.175,0.15,0.15,0.9,0.875,0.975,0.925,0.85,0.725,Fz/F8,alpha1
429,0.0,0.0,0.0,0.025,0.025,0.175,0.1,0.0,0.0,F8/T3,alpha1
430,0.0,0.0,0.0,0.425,0.325,0.725,0.525,0.275,0.1,Fp2/T3,alpha1
431,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F3,alpha1
432,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.0,0.0,F3/T5,alpha1
433,0.0,0.0,0.0,0.025,0.0,0.075,0.025,0.0,0.0,Fp1/T6,alpha1
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/T6,alpha1
435,0.0,0.0,0.0,0.15,0.075,0.35,0.175,0.05,0.0,T3/O2,alpha1
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O2,alpha1
437,0.0,0.0,0.0,0.275,0.225,0.525,0.325,0.2,0.075,F7/Pz,alpha1
438,0.0,0.0,0.0,0.625,0.575,0.85,0.7,0.475,0.275,Cz/T6,alpha1
439,0.0,0.0,0.0,0.15,0.1,0.275,0.2,0.1,0.025,Fz/C3,alpha1
440,0.6,0.6,0.575,1.0,1.0,1.0,1.0,1.0,1.0,Pz/O2,alpha1
441,0.025,0.025,0.025,0.375,0.35,0.6,0.475,0.25,0.15,F7/C4,alpha1
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/Pz,alpha1
443,0.0,0.0,0.0,0.85,0.775,0.95,0.9,0.75,0.625,C4/O2,alpha1
444,0.0,0.0,0.0,0.125,0.05,0.275,0.125,0.025,0.025,T4/P4,alpha1
445,0.625,0.625,0.625,1.0,1.0,1.0,1.0,1.0,1.0,P3/O2,alpha1
446,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,Fp2/O1,alpha1
447,0.375,0.375,0.375,1.0,1.0,1.0,1.0,0.975,0.975,Pz/T6,alpha1
448,0.0,0.0,0.0,0.075,0.025,0.2,0.125,0.025,0.0,T3/Pz,alpha1
449,0.025,0.025,0.025,0.5,0.475,0.625,0.525,0.35,0.225,F7/T3,alpha1
450,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.975,F7/F3,alpha1
451,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T4/T6,alpha1
452,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0,Fp1/O1,alpha1
453,0.0,0.0,0.0,0.55,0.525,0.725,0.6,0.375,0.175,Pz/O1,alpha1
454,0.0,0.0,0.0,0.05,0.0,0.175,0.1,0.05,0.0,C3/C4,alpha1
455,0.025,0.025,0.025,0.475,0.375,0.7,0.575,0.375,0.2,F8/T4,alpha1
456,0.0,0.0,0.0,0.3,0.275,0.5,0.4,0.275,0.125,T3/Cz,alpha1
457,0.0,0.0,0.0,0.05,0.025,0.15,0.075,0.0,0.0,Fp2/T6,alpha1
458,0.0,0.0,0.0,0.2,0.1,0.375,0.275,0.2,0.05,T3/P3,alpha1
459,0.0,0.0,0.0,0.5,0.45,0.7,0.625,0.425,0.275,C3/O1,alpha1
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/O2,alpha1
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T5,alpha1
462,0.0,0.0,0.0,0.35,0.325,0.575,0.375,0.3,0.2,T5/Pz,alpha1
463,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/F4,alpha1
464,0.475,0.475,0.475,1.0,1.0,1.0,1.0,1.0,0.95,Fp2/C3,alpha1
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T6,alpha1
466,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.0,0.0,T4/P3,alpha1
467,0.0,0.0,0.0,0.725,0.65,1.0,0.85,0.625,0.325,F4/C4,alpha1
468,0.0,0.0,0.0,0.3,0.175,0.375,0.3,0.1,0.05,C3/T4,alpha1
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/Pz,alpha1
470,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F7/O2,alpha1
471,0.0,0.0,0.0,0.05,0.05,0.175,0.1,0.025,0.0,Fp2/P3,alpha1
472,0.875,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/Fz,alpha1
473,0.05,0.05,0.05,0.85,0.775,0.925,0.85,0.6,0.35,C3/O2,alpha1
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/Pz,alpha1
475,0.075,0.075,0.075,0.675,0.575,0.775,0.675,0.475,0.3,F3/T3,alpha1
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O2,alpha1
477,0.0,0.0,0.0,0.075,0.025,0.225,0.075,0.025,0.025,F3/O1,alpha1
478,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F4/T5,alpha1
479,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,T5/O1,alpha1
480,0.0,0.0,0.0,0.075,0.05,0.2,0.125,0.05,0.0,F3/Pz,alpha1
481,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,F3/T6,alpha1
482,0.15,0.15,0.15,0.8,0.8,0.925,0.85,0.775,0.7,F3/Cz,alpha1
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/P4,alpha1
484,0.0,0.0,0.0,0.225,0.15,0.375,0.275,0.125,0.075,T3/C4,alpha1
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O1,alpha1
486,0.0,0.0,0.0,0.025,0.025,0.1,0.025,0.025,0.0,C3/Pz,alpha1
487,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T3/P4,alpha1
488,0.65,0.65,0.625,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F4,alpha1
489,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.05,C3/P3,alpha1
490,0.0,0.0,0.0,0.125,0.1,0.325,0.175,0.1,0.025,C3/T6,alpha1
491,0.075,0.075,0.075,0.95,0.95,0.975,0.975,0.95,0.7,Fp2/F7,alpha1
492,0.0,0.0,0.0,0.225,0.175,0.35,0.3,0.15,0.05,Fz/O1,alpha1
493,0.125,0.125,0.125,0.875,0.75,0.95,0.9,0.675,0.55,F4/Cz,alpha1
494,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,T3/O1,alpha1
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P3,alpha1
496,0.0,0.0,0.0,0.4,0.25,0.525,0.45,0.3,0.15,Cz/T4,alpha1
497,0.125,0.125,0.125,0.85,0.725,0.925,0.875,0.65,0.475,T6/O1,alpha1
